job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
PL228,junior/senior laboratory diagnostics assistant,2025-11-28,REGIONAL BLOOD DONATION AND BLOOD TREATMENT CENTER IN OLSZTYN,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: - wykonywanie badań laboratoryjnych zgodnie z obowiązującymi wewnętrznymi i zewnętrznymi procedurami, normami i aktami prawnymi. Godziny pracy: 7-19, 19-7 Szczegóły oferty: https://rckikol.pl/oferty-pracy / Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Wymagania kwalifikacyjne kandydata: 1) Niezbędne: a) czynne prawo wykonywania zawodu diagnosty laboratoryjnego. 2) Preferowane: a) doświadczenie w pracy w laboratorium; b) specjalizacja w dziedzinie laboratoryjnej transfuzjologii medycznej. 3) Umiejętności: a) umiejętność pracy na komputerze, w tym obsługi pakietu biurowego MS Office; b) umiejętność współpracy w zespole; c) sumienność; d) precyzja w wykonywaniu zadań. Mile widziana znajomość jęz. angielskiego. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: 1) CV lub kwestionariusz osoby ubiegającej się o zatrudnienie 2) Oświadczenie o wyrażeniu zgody na przetwarzanie danych osobowych zawartych w ofercie pracy dla potrzeb niezbędnych do realizacji procesu naboru (klauzula zgody*) wraz z klauzulą informacyjną dla kandydata do pracy; 3) Kopie dokumentów potwierdzających wykształcenie i kwalifikacje zawodowe kandydata; 4) Kopie dokumentów potwierdzających posiadany staż pracy niezbędny do wykonywania pracy na aplikowane stanowisko, jeżeli dotyczy; **Klauzula Zgody Zgodnie z art.6 ust.1 lit. a ogólnego rozporządzenia o ochronie danych osobowych z dnia 27 kwietnia 2016 r. (Dz. Urz. UE L 119 z 04.05.2016) wyrażam zgodę na przetwarzanie moich danych osobowych dla potrzeb aktualnej rekrutacji tj. w prowadzonym naborze nr 20/2025 oraz przyszłych procesów rekrutacyjnych* Termin składania do dnia 19.12.2025 r. - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL229,Diagnostician,2025-12-10,VOIVODESHIP HOSPITAL NAMED AFTER LUDWIK PERZYNA IN KALISZ,Other / Undefined,Poland,PL,North-West,"(43.414, 23.225)","Zakres obowiązków: Udzielanie świadczeń zdrowotnych w zakresie badań wykonywanych w Pracowni Immunologii Transfuzjologicznej z Bankiem Krwi w Zakładzie Diagnostyki Laboratoryjnej. Czynności - samodzielne wykonywanie i autoryzowanie badań z zakresu immunologii transfuzjologicznej w/w pracowni. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Wymagania - posiadanie uprawnień do samodzielnego wykonywania i autoryzowania badań z zakresu immunologii transfuzjologicznej, bardzo dobra organizacja pracy, pracowitość, staranność, umiejętność pracy w zespole. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL230,Senior technician (male/female),2025-12-16,Voivodeship Police Headquarters in Kielce,Other / Undefined,Poland,PL,Mazowieckie,"(52.2297, 21.0122)","Zakres obowiązków: Przygotowanie próbek do badań metodami instrumentalnymi. Porządkowanie, mycie, konserwacja szkła i sprzętu do badań. Utylizacja próbek, materiałów, opakowań i odczynników chemicznych. Wymagania: - wykształcenie: średnie branżowe - konieczne - pozostałe: Umiejętność pracy w zespole, systematyczność, spostrzegawczość. Umiejętność posługiwania się przyrządami pomiarowymi (waga, chromatograf gazowy). 2 lata stażu pracy. Szczegółowe informacje dotyczące ogłoszenia o naborze będą znajdować się  na stronie BIP KWP w Kielcach w zakładce "" wolne stanowiska poza Korpusem Służby Cywilnej"" od dnia 17 grudnia 2025 roku do dnia 5 stycznia 2026 roku. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Szczegółowe informacje dotyczące ogłoszenia o naborze będą znajdować się  na stronie BIP KWP w Kielcach w zakładce "" wolne stanowiska poza Korpusem Służby Cywilnej"" od dnia 17 grudnia 2025 roku do dnia 5 stycznia 2026 roku. - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL231,Medical Analytics Technician,2025-12-15,Regional Blood Donation and Blood Treatment Center Wałbrzych,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: Rejestracja: - rejestrowanie dawców wielokrotnych oraz kandydatów na dawcę, - prowadzenie dokumentacji krwiodawców. Laboratorium: - pobieranie próbek krwi do badań laboratoryjnych, - wykonywanie badań poziomu hemoglobiny z krwi włośniczkowej, - rejestrowanie badań i wprowadzanie danych do systemu komputerowego Wymagania: - wykształcenie: średnie zawodowe, typ: medyczne - konieczne - pozostałe: wykształcenie średnie medyczne dyplom technika analityki medycznej.. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: - - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL232,Medical Analytics Technician,2025-12-12,Regional Blood Donation and Blood Treatment Center in Wałbrzych,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: Rejestracja: - rejestrowanie dawców wielokrptnych oraz kandydatów na dawcę, - prowadzenie dokumentacji krwiodawców. Laboratorium: - pobieranie próbek krwi do badan laboratoryjnych, - wykonywanie badan poziomu hemoglobiny z krwi włośniczkowej, - rejestrowanie badań i wprowadzanie danych do systemu komputerowego. Wymagania: - wykształcenie: średnie zawodowe, typ: medyczne - konieczne - pozostałe: Wykształcenie średnie medyczne dyplom technika analityki medycznej. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV + list motywacyjny przeslane na adres e - mail.: kadry@rckik.walbrzych.pl - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL233,Laboratory assistant in the Beer and Malt Technology Department (Announcement no. 38/2025) M/F,2025-12-05,INSTITUTE OF BIOTECHNOLOGY OF THE FOOD INDUSTRY NAMED AFTER PROF. WACŁAW DĄBROWSKI - STATE RESEARCH INSTITUTE,Other / Undefined,Poland,PL,North,"(54.352, 18.6466)","Zakres obowiązków: 1) mycie szkła laboratoryjnego, opakowań, itd., ręcznie i z użyciem zmywarki, 2) wstępne ręczne mycie szkła z użyciem rozpuszczalników organicznych, 3) zamiatanie, mycie podłóg i odkurzanie w laboratoriach, na korytarzu, w mikrotechnice, 4) wycieranie kurzu z mebli (z wyłączeniem biurek i sprzętu komputerowego, monitorów) i parapetów, 5) usuwanie zabrudzeń z przeszkleń w meblach, drzwiach, 6) czyszczenie umywalek w pomieszczeniach laboratoryjnych, 7) opróżnianie koszy na śmieci i pojemników na odpady segregowane, 8) segregowanie i utylizacja opakowań po dostarczonych próbkach (kartony, butelki, puszki, opakowania z tworzywa), 9) obsługa stacji do dejonizacji wody, 10) uzupełnienie wody dejonizowanej w zbiornikach w laboratoriach, 11) okresowe mycie i rozmrażanie lodówek/zamrażarek, 12) okresowe mycie i napełnianie wodą dejonizowaną: łaźni wodnych, wstrząsarek, 13) pielęgnacja roślin, 14) pomoc w prostych czynnościach laboratoryjnych, 15) pomoc w pracach biurowych związanych z przyjęciem zlecenia/próbki do badań oraz utrzymaniem systemu zarządzania. Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - umiejętności: bardzo dobra organizacja pracy własnej, systematyczność, kreatywność, komunikatywność - konieczne - inne zawody: Pomoc laboratoryjna - konieczne - pozostałe: Wymagania niezbędne: 1) wykształcenie zawodowe, mile widziane średnie, 2) dobra organizacja pracy własnej, 3) Odpowiedzialność za powierzony sprzęt, 4) Systematyczność, sumienność i skrupulatność, 5) Mile widziane doświadczenie w pracy na podobnym stanowisku. Wymagane dokumenty i oświadczenia: - list motywacyjny (własnoręcznie podpisany); - kwestionariusz osobowy; - klauzula informacyjna o przetwarzaniu danych osobowych dla kandydatów; - oświadczenia dla kandydatów; - kserokopia dokumentu (dyplom) potwierdzającego posiadane wykształcenie; - kserokopie dokumentów. Pełna treść ogłoszenia oraz wzory oświadczeń do pobrania na stronie https://bip.ibprs.pl/artykuly/konkursy-kariera Termin"
PL234,Medical Analytics Technician,2025-10-27,SERVICE-TRADING ENTERPRISE 'NARYS' RYSZARD NALEPKA,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: Wykonywanie badań materiału biologicznego oraz innych analiz specjalistycznych z wykorzystaniem sprzętu laboratoryjnego i odczynników chemicznych Wymagania: - wykształcenie: pomaturalne/policealne - konieczne; średnie branżowe - konieczne; średnie zawodowe 4-letnie - konieczne; średnie zawodowe - konieczne; średnie ogólnokształcące - konieczne; wyższe (w tym licencjat) - pożądane - pozostałe: 1 rok doświadczenia na stanowisku pracy Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: wykształcenie średnie lub wyższe, 1 rok doświadczenia na stanowisku - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL235,Scientific assistant and external PhD student (Job ID: #JOB34/2025) M/F,2025-12-10,INSTITUTE OF PHYSICS OF THE POLISH ACADEMY OF SCIENCES,Research & Academia,Poland,PL,North,"(54.352, 18.6466)","Zakres obowiązków: prowadzenie badań w dziedzinie eksperymentalnej termodynamiki kwantowej i nanourządzeń nadprzewodzących. Osoba będzie pracować jako asystent/tka naukowy/wa zatrudniony/na na w Międzynarodowego Centrum Sprzężenia Magnetyzmu i Nadprzewodnictwa z Materią Topologiczną - MagTop Instytutu Fizyki Polskiej Akademii Nauk oraz przygotowywać rozprawę doktorską w trybie eksternistycznym uczęszczając na wykłady Szkoły Doktorskiej Warsaw-4-PhD. Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - języki obce: angielski - w mowie: B1 - średnio zaawansowany, w piśmie: B1 - średnio zaawansowany - konieczne - inne zawody: Fizyk, staż: 3 lat - konieczne - pozostałe: Wymagania: - Wymagany jest tytuł magistra fizyki lub dyscypliny pokrewnej, takiej jak np. inżynieria materiałowa lub elektronika (lub równoważnik, który pozwala na rozpoczęcie studiów doktoranckich w fizyce w kraju wydania); - Odpowiedzialność za indywidualnie zdefiniowany projekt; - Zainteresowanie proponowanymi badaniami (prosimy o sprawdzenie na naszej stronie internetowej https://magtop.ifpan.edu.pl / oraz http://coolphongroup.ifpan.edu.pl , czy nasz profil badawczy odpowiada zainteresowaniom naukowym); - Dobre umiejętności miękkie: kandydat powinien pracować w harmonii z resztą grupy; - Dobre zdolności manualne; - Doświadczenie w niskotemperaturowych pomiarach elektrycznych (RF/mikrofale) nanostruktur będzie dodatkowym atutem; - Doświadczenie w symulowaniu struktur nadprzewodzących metodą Ginzburga-Landaua będzie dodatkowym atutem. Dyscyplina naukowa: Fizyka Specjalność: Fizyka ciała stałego, Nanotechnologia, Nadprzewodnictwo Doświadczenie: Początkujący lub 0-4 lata (Post-graduate) Profil naukowy wg EURAXESS (szczegóły): First Stage Researcher (R1) Tryb zatrudnienia: Początkowe zatrudnienie na czas określony 24 miesięcy, w tym 3- miesięczny okres próbny. Przedłużenie zatrudnienia do 31 maja 2029 r. (końca trwania projektu) będzie uzależnione od wyników i pomyślnego zakończenia oceny śródokresowej na poziomie od"
PL236,Underground mining operator,2025-12-03,MTM Mining Limited Liability Company,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: Prace pod ziemią w punkcie pracy KS Wieliczka, przebudowa wyrobisk, transport ręczny drewna i urobku ( górnik pod ziemią, młodszy górnik pod ziemią, pracownik niewykwalifikowany). Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: min. 2 lata doświadczenia zawodowego, prace pod ziemią w punkcie pracy KS Wieliczka, przebudowa wyrobisk, transport ręczny drewna i urobku Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL237,Underground mining operator,2025-12-01,TYSKIE MINING COMPANY LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: Praca pod ziemią na terenie kopalń woj. Śląskiego: KWK Szczygłowice, Knurów. Kontakt telefoniczny z pracodawcą. Podania składać e-mailem: tpg@onet.pl Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL238,Underground floor support,2025-12-01,TYSKIE MINING COMPANY LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South,"(37.3891, -5.9845)","Zakres obowiązków: Praca pod ziemią na terenie kopalń woj. Śląskiego: KWK Szczygłowice, Knurów. Kontakt telefoniczny z pracodawcą. Podania składać e-mailem: tpg@onet.pl Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL239,Mechanical supervision personnel underground,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)","Zakres obowiązków: Prowadzenie i organizowanie pracy, zapewnienie właściwych warunków pracy, rzetelne wykonywanie pracy Wymagania: - wykształcenie: średnie ogólnokształcące - konieczne - pozostałe: - praca pod ziemią - świadectwo OUG, kursy dla osób dozoru Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
PL240,Underground locksmith-mechanic,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",Zakres obowiązków: Roboty górniczo-budowlane pod ziemią Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE
PL241,SMG Operator underground,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",Zakres obowiązków: Roboty górniczo-budowlane Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: doświadczenie w pracy pod ziemią! ukończony kurs operatora pojazdów pod ziemią Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE
PL242,Underground electrical installer,2025-09-29,SPECIALIZED MINE CONSTRUCTION ENTERPRISE 'SERVICE' LIMITED LIABILITY COMPANY,Other / Undefined,Poland,PL,South-West,"(42.6977, 23.3219)",Zakres obowiązków: Roboty górniczo-budowlane Wymagania: - wykształcenie: zasadnicze zawodowe - konieczne - pozostałe: doświadczenie w zawodzie! wymagane kwalifikacje zawodowe w specjalności elektromonter Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: CV - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE
PL251,"Junior analyst of installations and energy media
(no. 2632)",2025-12-09,PROMAR Limited Liability Company,Other / Undefined,Poland,PL,Central,"(51.7592, 19.455)","Zakres obowiązków: - analiza pracy układów grzewczych, wentylacyjnych i klimatyzacyjnych, OZE, - optymalizacja zużycia mediów poprzez zdalną zmianę nastaw urządzeń HVAC, - identyfikacja i diagnostyka awarii poprzez analizę danych dostępnych w systemie zdalnego monitoringu, - tworzenie raportów, w tym rekomendacji optymalizacyjnych - tworzenie i uzupełnianie baz danych. Kandydatom spełniającym nasze oczekiwania oferujemy: - możliwość poszerzenia wiedzy i zdobycia doświadczenia, - pracę w młodym i zaangażowanym zespole, - możliwość odbycia płatnego stażu w trakcie studiowania, - konkurencyjne wynagrodzenie i niezbędne narzędzia pracy, Wymagania: - wykształcenie: wyższe (w tym licencjat) - konieczne - pozostałe: Wymagania: - student lub absolwent kierunków technicznych, np. Inżynieria środowiska, Inżynieria odnawialnych źródeł energii, - znajomość zasad funkcjonowania instalacji HVAC, OZE, - czynne prawo jazdy kat. B, - gotowość do sporadycznych wyjazdów na terenie Polski, - umiejętność analitycznego i logicznego myślenia, - umiejętność rozwiązywania problemów, - dobra organizacja pracy, - obsługa komputera z oprogramowaniem biurowym i technicznym. Mile widziane - znajomość taryf mediów energetycznych (energia elektryczna, ciepło, gaz), - doświadczenie w przeprowadzaniu audytów optymalizacyjnych mediów energetycznych. Sposób aplikowania: - bezpośrednio do pracodawcy - wymagane dokumenty: Osoby zainteresowane prosimy o przesyłanie CV na adres e-mail: eksploatacja@promar.com.pl w temacie maila prosimy dopisać nazwę stanowiska: ............. Prosimy o dopisanie następującej klauzuli: ""Wyrażam zgodę na przetwarzanie moich danych osobowych zawartych w mojej aplikacji dla potrzeb niezbędnych do realizacji procesów rekrutacji (zgodnie z Ustawą z dnia 29 sierpnia 1997 r. o ochronie danych osobowych tj. Dz. U. z 2002 r., Nr 101, poz. 926, z późn. zm.) - języki aplikowania: polski Przeznaczone wyłącznie dla osób zarejestrowanych w urzędzie pracy: NIE"
